Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
a6fdb259-ec8a-fa38-436a-67110b2d93b3,1958-08-01,,999-48-7723,S99973882,X46548132X,Ms.,Fonda178,Schoen8,,,S,white,nonhispanic,F,Dracut  Massachusetts  US,1082 Roberts Trafficway Unit 57,Medford,Massachusetts,Middlesex County,02145,42.467529174173166,-71.13357805682092,1511073.02,12768.199999999999
dbd5da31-fb89-56a9-7b62-dc10d6f907a9,1978-09-27,,999-60-6857,S99918799,X6886764X,Mrs.,Mickie472,Rodriguez71,,Renner328,M,white,nonhispanic,F,Swansea  Massachusetts  US,613 Schaefer Neck,Boston,Massachusetts,Suffolk County,02129,42.33130469958248,-71.04126699818185,71491.37000000001,3896.3199999999997
2f7026a1-87b4-a1c7-b01e-b25c188c072a,1917-12-26,1961-08-17,999-21-1515,S99941669,X23163431X,Mr.,Ricky354,Dickens475,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,919 Sawayn Port Suite 70,Whitman,Massachusetts,Plymouth County,,42.09276598931184,-70.95769393420512,1024268.7600000001,5028.599999999999
c0996345-ed2a-aabc-e545-a3ddf5666fcf,1993-03-16,,999-35-8981,S99988738,X72405281X,Ms.,Elke785,Bosco882,,,S,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,860 Gusikowski Track Suite 74,Newton,Massachusetts,Middlesex County,02461,42.31703078929761,-71.20964898889844,670761.97,6947.259999999999
fac82f62-c2fa-d938-93c3-c6a23fe9a10e,2003-09-30,,999-46-9739,S99973823,,,Ashley34,Hammes673,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,712 Little Common,Boston,Massachusetts,Suffolk County,02131,42.285124432650356,-71.16437249811665,412770.76,4312.16
63ac6e60-dd5e-b97d-d872-2bc835bca262,1980-01-05,,999-86-9125,S99910678,X32989464X,Mr.,Florencio463,Reynolds644,,,M,black,nonhispanic,M,Shrewsbury  Massachusetts  US,983 Hauck Plaza,Melrose,Massachusetts,Middlesex County,,42.42968660811529,-71.01487335129934,984211.34,4304.599999999999
2cdbab0a-52e6-3361-bee7-e277ec4d2ef0,2017-12-10,,999-70-7032,,,,Jamika47,Beatty507,,,,white,nonhispanic,F,Fitchburg  Massachusetts  US,194 Fadel Corner,Mashpee,Massachusetts,Barnstable County,,41.62220623530309,-70.4834743018357,59657.28,1291.6
275cf436-2e12-ecf4-5132-3e0ccaf74a0e,2020-08-25,,999-83-3999,,,,Heide509,Bergstrom287,,,,white,nonhispanic,F,Lowell  Massachusetts  US,798 Kreiger Ville Suite 44,North Adams,Massachusetts,Berkshire County,01247,42.6418060352787,-73.16483984585793,3800.0,258.32
3333d256-ef98-6e25-315a-25a03713d8d2,2004-02-22,,999-78-6186,S99916553,,,Gerard367,Haley279,,,,white,nonhispanic,M,Northborough  Massachusetts  US,300 Ondricka Knoll Unit 65,Duxbury,Massachusetts,Plymouth County,02332,42.04749219246092,-70.7346946962727,383472.91000000003,3260.6
a6a35b40-0770-b8b7-a24c-b766e0f53709,1991-12-23,,999-52-6049,S99923885,X42541431X,Mrs.,Kimiko714,Hills818,,Cummings51,M,white,nonhispanic,F,Toulouse  Occitanie  FR,508 Crooks Loaf Apt 82,Medford,Massachusetts,Middlesex County,02155,42.39638252689092,-71.12356290232468,614395.91,5485.319999999999
7cd80120-ae1a-715e-79c8-312d7e8e4b38,1950-04-10,,999-13-7131,S99998821,X68341693X,Mrs.,Dian810,Wehner319,,Osinski784,M,white,nonhispanic,F,Eastham  Massachusetts  US,719 Predovic Way,Natick,Massachusetts,Middlesex County,,42.248869824618566,-71.39635433714972,236127.18,10473.239999999998
a422e946-464d-6a66-e43a-4fe474887184,1962-03-12,1969-03-10,999-52-9179,,,,Leroy603,Schultz619,,,,black,nonhispanic,M,Carlisle  Massachusetts  US,866 Hartmann Road Unit 61,Chicopee,Massachusetts,Hampden County,,42.107817811175885,-72.63693492310796,4996.48,0.0
c44ebfc2-a754-8fe0-0000-58ff85dd74d6,1977-04-17,,999-75-5069,S99964816,X55402022X,Mr.,Mauro926,Zieme486,,,M,other,nonhispanic,M,Boston  Massachusetts  US,568 Parisian Ranch Unit 40,Lynn,Massachusetts,Essex County,01940,42.490449528311,-70.99947871657486,893492.83,3103.7999999999997
c23f49ed-e8f1-1fa6-311f-8a6d7c114551,1984-06-27,,999-79-6136,S99987333,X16021529X,Mr.,Russell422,Emard19,,,S,white,nonhispanic,M,Canton  Massachusetts  US,900 Greenfelder Station Apt 55,Newton,Massachusetts,Middlesex County,02458,42.30520816588005,-71.28872336895991,750568.65,4315.4
9e9906e2-4dcb-b9f1-a45e-ecc608ba0735,1989-05-01,,999-22-8573,S99987495,X66079290X,Mr.,Cyrus914,Jacobson885,,,M,white,nonhispanic,M,Harwich  Massachusetts  US,469 Yundt Mission,Revere,Massachusetts,Suffolk County,02151,42.45748087196823,-71.04983042617654,721857.04,3566.3199999999997
004cdfe3-2047-a76c-44b1-9af723b70049,1990-02-17,,999-99-3246,S99943272,X32139895X,Mrs.,Rose199,O'Conner199,,Koepp521,M,white,nonhispanic,F,Boston  Massachusetts  US,469 Schmitt Gateway,Florida,Massachusetts,Berkshire County,,42.697306538767286,-72.98878329051894,59164.24,1965.6399999999994
ad558fc4-b2fe-9dce-5e60-1a19912b97c3,1917-12-26,1998-01-09,999-56-1045,S99954899,X55524599X,Mr.,Wilfred787,Kiehn525,,,M,white,nonhispanic,M,Revere  Massachusetts  US,860 Weissnat Avenue,Whitman,Massachusetts,Plymouth County,,42.03642046889973,-70.96146596980175,1534935.79,9074.34
ed22939e-3502-c3fb-35c0-c6948ad4e921,1983-10-03,,999-36-4293,S99994097,X32256872X,Mr.,Mason910,Oberbrunner298,,,M,white,nonhispanic,M,Revere  Massachusetts  US,387 Cruickshank Trafficway,Boston,Massachusetts,Suffolk County,02109,42.373172916109624,-71.09437837436195,982922.76,2667.2799999999997
e4ec97bc-25d4-e40b-e5b1-49d66efe6c4d,2016-01-18,,999-14-8279,,,,Evelyne208,Haley279,,,,black,nonhispanic,F,Cambridge  Massachusetts  US,618 Mertz Alley,Worcester,Massachusetts,Worcester County,01604,42.270606153959065,-71.76859608280243,21960.07,645.8
bdc890bf-d0b1-74fd-1a3c-02b12cf382ca,1984-12-06,,999-77-9246,S99975342,X69636982X,Mr.,Mose244,Renner328,,,M,white,nonhispanic,M,Pepperell  Massachusetts  US,128 Doyle Burg Suite 0,Fall River,Massachusetts,Bristol County,02790,41.6674193390161,-71.20089029988381,971590.9400000001,4088.04
086975be-dab0-74d5-b9ee-1b77d04115dd,2007-12-12,,999-39-1645,,,,Yu876,Barrows492,,,,white,hispanic,F,Pittsfield  Massachusetts  US,816 Nolan Drive,Wenham,Massachusetts,Essex County,,42.582369550334775,-70.86077455096199,310341.3,2904.8399999999997
64be8935-137d-c278-24f0-d6e94024c78f,1982-10-02,,999-36-3980,S99961098,X64949469X,Ms.,Jen355,Graham902,,,S,white,nonhispanic,F,Bourne  Massachusetts  US,1021 Zieme Lane Unit 97,Stoughton,Massachusetts,Norfolk County,,42.090746847238044,-71.07044297676664,46710.090000000004,829.9199999999998
f5a2bcd6-a900-5e30-a42e-21f0fb670ac1,1962-03-12,2010-04-27,999-82-9177,S99999428,X8022908X,Mr.,Abe604,Brekke496,,,S,black,nonhispanic,M,Sandwich  Massachusetts  US,290 Stanton Skyway,Chicopee,Massachusetts,Hampden County,01013,42.20126207636339,-72.51535639661606,75281.32999999999,0.0
775d4d53-bf6c-b609-26b3-b4eb1b7105e1,1975-07-26,2019-10-12,999-69-1300,S99924876,X9760528X,Mr.,Hipolito984,Klocko335,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,318 Jakubowski Course,Randolph,Massachusetts,Norfolk County,02368,42.19670961442732,-71.04653264245422,1016463.48,3792.12
f40f7ed7-8477-fb17-a121-4ac2526ee37a,1958-11-21,2016-11-14,999-65-7491,S99999408,X28461840X,Mrs.,Joy676,Cormier289,,Schneider199,M,white,nonhispanic,F,Gloucester  Massachusetts  US,1006 Ritchie Spur,Boston,Massachusetts,Suffolk County,02109,42.38206853623671,-71.06652294659705,1240854.7,10257.789999999999
16c179cd-b06f-6a5a-9383-5b3847b527cd,1947-08-01,,999-98-6552,S99998779,X59273596X,Ms.,Alena861,Blanda868,,,S,white,nonhispanic,F,West Newbury  Massachusetts  US,1089 Veum Fork,Plainville,Massachusetts,Norfolk County,,41.99022531068515,-71.34272920838323,1727148.65,13705.679999999998
ab3c7b7f-f697-fb90-8ee3-90b291eab1c4,1953-03-12,,999-74-5188,S99947716,X38531635X,Mrs.,Micheal721,Kihn564,,Jacobi462,M,white,nonhispanic,F,Bourne  Massachusetts  US,547 Stanton Road Suite 52,Brookline,Massachusetts,Norfolk County,,42.38429575535458,-71.15419261822078,1229113.54,10663.14
f786064c-bd33-94a8-3fa7-2bef7c082dda,1975-07-26,,999-39-8379,S99978054,X65898936X,Mr.,Luther918,Thompson596,,,M,white,nonhispanic,M,Hull  Massachusetts  US,432 Wiegand Skyway Unit 66,Randolph,Massachusetts,Norfolk County,,42.20039703534883,-71.03042800635534,1090396.31,4432.08
f4fb11ef-64c5-f7e4-0bdb-9e6ed151de19,1971-08-30,,999-55-5383,S99941514,X67866645X,Mrs.,Shayne60,Ullrich385,,Franecki195,M,white,nonhispanic,F,Boston  Massachusetts  US,140 Baumbach Bypass,Boston,Massachusetts,Suffolk County,02113,42.32191209958168,-71.11333401103855,1052981.06,17583.51
402b0192-ba59-2a2d-ceb1-0e27ba23697b,1962-03-12,,999-63-4919,S99922141,X75580723X,Mr.,Berry486,Hane680,,,M,black,nonhispanic,M,Boston  Massachusetts  US,543 Block Rest Suite 19,Chicopee,Massachusetts,Hampden County,01020,42.16584263511695,-72.57408862114494,26013.02,0.0
0f1f2413-d9fe-fceb-95db-defadea323ed,2010-01-30,,999-67-4290,,,,Bernita55,Schneider199,,,,white,nonhispanic,F,Billerica  Massachusetts  US,172 Miller Path,Stow,Massachusetts,Middlesex County,,42.45199603613921,-71.53826440304393,258692.65,2967.3199999999997
0e2907ff-dd4c-7767-bbb6-9d3c4afe1448,1958-11-21,1992-04-10,999-55-3208,S99933238,X39789390X,Mrs.,Raguel228,Streich926,,Stark857,M,white,nonhispanic,F,Gloucester  Massachusetts  US,899 Brown Terrace Apt 67,Boston,Massachusetts,Suffolk County,02118,42.331316408043634,-71.14291175588973,672523.82,18386.109999999993
d7f01dd0-80d1-1426-72e2-d81b4937c88c,1972-08-07,,999-55-3195,S99927912,X33983082X,Mr.,Gus973,Mitchell808,,,S,white,nonhispanic,M,West Bridgewater  Massachusetts  US,166 Lang Trail,Lowell,Massachusetts,Middlesex County,01850,42.68569886655218,-71.38938874337909,11652.07,0.0
c241f48a-3406-9799-2ac4-90cded85c791,1975-08-04,,999-18-7244,S99929792,X22484984X,Mr.,Alexander630,Walker122,,,S,white,nonhispanic,M,Carver  Massachusetts  US,994 Littel Wynd Unit 18,Newton,Massachusetts,Middlesex County,02472,42.35064738758126,-71.2532748393127,1105180.1700000002,6363.599999999999
be993919-2bdb-30a3-013b-a931f8ab7782,1953-02-06,2020-03-16,999-69-7834,S99966850,X61551344X,Mr.,Von197,Christiansen251,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,207 Hermiston Plaza Apt 43,Fall River,Massachusetts,Bristol County,02723,41.65922174625353,-71.1699523536373,1589299.1400000001,8201.93
3dfceb55-7788-48cb-3bb2-f55c6e6d6c85,1967-08-18,,999-69-2597,S99964808,X83123660X,Mr.,Kelly223,Cummings51,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,417 Schamberger Forge,Foxborough,Massachusetts,Norfolk County,02035,42.09044613146643,-71.23678360472667,1153903.18,3816.2799999999997
164aaf9b-731a-6aed-847d-363cb6084a88,1950-11-19,,999-41-6505,S99957893,X59630596X,Ms.,Marni913,Weber641,,,S,white,nonhispanic,F,Groveland  Massachusetts  US,138 Langosh Quay,Monson,Massachusetts,Hampden County,,42.0890788403294,-72.3278914308995,1619170.72,8351.759999999998
f2b96705-eb47-c58a-29cd-c117acccd530,1917-12-26,1987-06-09,999-84-7690,S99981135,X28269260X,Mr.,Rocco842,Steuber698,,,M,white,nonhispanic,M,Pittsfield  Massachusetts  US,711 Kub Light,Whitman,Massachusetts,Plymouth County,,42.0893957559168,-70.93183932857849,1846793.05,283982.0100000001
13e111f9-cce8-2ebe-e13b-5c0c4aaf4fb7,1964-04-30,,999-84-9889,S99936536,X25753253X,Mr.,Emilio417,Aponte375,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,352 Fadel Rapid,Hamilton,Massachusetts,Essex County,,42.57837667729406,-70.86915466290462,1428830.15,5708.679999999999
9e8028cb-8c5d-aca1-3f41-c215b493f12d,1958-11-21,,999-11-9662,S99973493,X6131247X,Mrs.,Elyse324,Kuhn96,,Zieme486,M,white,nonhispanic,F,Holliston  Massachusetts  US,622 Will Neck,Boston,Massachusetts,Suffolk County,02121,42.38063811193225,-71.00763480510508,1348577.22,19557.67
1c98a845-9d58-bcc3-18bb-e8a437566f6a,2011-11-10,,999-54-8297,,,,Marylou497,Predovic534,,,,white,nonhispanic,F,Beverly  Massachusetts  US,1098 Hyatt Tunnel,Maynard,Massachusetts,Middlesex County,,42.45634411506771,-71.41360081566401,195027.45,2629.0
ffc01c75-c792-6ca8-de17-354bd4b72db2,1960-07-12,,999-38-1229,S99965543,X80020818X,Ms.,Kaylee703,McGlynn426,,,S,black,nonhispanic,F,Fall River  Massachusetts  US,596 Reinger Well Suite 65,Boston,Massachusetts,Suffolk County,02127,42.3025414740296,-71.02699886183429,1411260.56,12771.539999999999
fea4c7d2-57eb-aca0-ad35-fa9845e20e8a,1981-04-10,,999-63-4459,S99949245,X23405153X,Mrs.,Sherrie396,Flatley871,,Stiedemann542,M,black,hispanic,F,Arlington  Massachusetts  US,964 Kilback Parade,Boston,Massachusetts,Suffolk County,02109,42.265880928687714,-71.10539013746438,1008132.8,4248.799999999999
0342515b-afeb-9f9f-8c7c-6cdcad0d8571,1941-05-08,1994-10-03,999-35-7008,S99932365,X67874224X,Mr.,Tobias236,Walter473,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,554 Considine Branch Unit 9,Wellfleet,Massachusetts,Barnstable County,,41.91929468471383,-70.07334526636546,1299794.1300000001,5774.4
4d804dd8-ec18-62c8-7619-7c4581e42604,1953-02-06,2020-03-20,999-67-1784,S99990336,X36411019X,Mr.,Lazaro919,Gottlieb798,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,384 Little Run,Fall River,Massachusetts,Bristol County,02723,41.62971501002832,-71.19411916041798,1372571.4600000002,8053.25
ccdd28e4-2973-e3d4-4607-ceec4865d4ec,1917-12-26,1995-05-01,999-86-5217,S99948999,X12298743X,Mr.,Aldo414,Hamill307,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,555 Botsford Ville,Whitman,Massachusetts,Plymouth County,,42.123981232315494,-70.94753231808994,1533973.86,11924.279999999999
0b156c38-7843-0e30-f812-6f92e15b7cc7,1977-07-11,,999-65-2373,S99928402,X44003493X,Mrs.,Ashlee14,Brekke496,,Harvey63,M,asian,nonhispanic,F,Shrewsbury  Massachusetts  US,672 Batz Neck,Dover,Massachusetts,Norfolk County,02030,42.26483273226157,-71.30417087150474,757024.82,13429.489999999998
f6c3b6e6-1df5-e268-2623-8aa755d53420,1910-06-23,1992-05-20,999-63-6520,S99952318,X17620255X,Mr.,Elden718,Marks830,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,138 Buckridge Byway Unit 76,Boston,Massachusetts,Suffolk County,,42.304675284422096,-71.04191295260928,1477695.67,436921.63000000024
de83ff3b-b882-4612-7aa3-ebfd3ac3e4bd,2000-04-16,,999-51-1318,S99942345,X5034862X,Ms.,Elaina826,Williamson769,,,,white,nonhispanic,F,Methuen  Massachusetts  US,449 Grant Highlands Suite 82,Springfield,Massachusetts,Hampden County,01109,42.14350018682199,-72.49655436966938,63915.18,4557.5
75f028f2-8ff2-b8ee-3335-10e3c40f5f68,1983-06-04,,999-64-4508,S99910463,X1256443X,Mr.,Giovanni385,Hahn503,,,S,white,nonhispanic,M,Brockton  Massachusetts  US,755 Bergnaum Lock,Lexington,Massachusetts,Middlesex County,02421,42.416702334235616,-71.26669344346527,906403.55,8165.009999999999
f97fbb79-a05a-5682-c869-56c7206e4878,1997-06-15,,999-67-4137,S99982118,X53168772X,Ms.,Tennille443,Dickens475,,,,black,nonhispanic,F,Tewksbury  Massachusetts  US,250 Reichel Camp,Boston,Massachusetts,Suffolk County,02121,42.33580661503587,-71.0368240085755,565329.97,8750.839999999998
2d2cfe88-5cd9-7c82-8586-4ef8053983c7,2011-08-18,,999-74-8279,,,,Mahalia897,Armstrong51,,,,white,nonhispanic,F,Worcester  Massachusetts  US,755 Ziemann Spur Apt 67,Mashpee,Massachusetts,Barnstable County,,41.65640560537333,-70.48026753344647,245000.85,2324.88
233364ae-723a-b48d-bc1b-444a60023cef,1941-05-08,2006-07-16,999-76-4611,S99919532,X81079310X,Mr.,Royce974,Reilly981,,,M,white,nonhispanic,M,Everett  Massachusetts  US,980 Kohler Park Suite 29,Wellfleet,Massachusetts,Barnstable County,,41.88983449679027,-69.99984164733466,1569439.39,6287.679999999999
a0d8945a-7938-bcc5-b3e2-3fb79dc2b6cf,1953-02-06,,999-27-7727,S99914026,X72879750X,Mr.,Lincoln623,Gaylord332,,,S,white,nonhispanic,M,Boxford  Massachusetts  US,1076 Hauck Overpass,Fall River,Massachusetts,Bristol County,02721,41.628396817823,-70.99022748462018,1430196.66,22164.379999999997
d54b84fd-e1d7-3800-6c21-58b08c744878,1997-04-20,,999-75-7336,S99931450,X26198334X,Mr.,Brain142,Dicki44,,,,white,nonhispanic,M,Warren  Massachusetts  US,542 Welch Village,Cambridge,Massachusetts,Middlesex County,02139,42.35685196907846,-71.07702012602599,483796.95,3024.72
5a868846-d0b2-9224-11d5-d5e053736643,1967-03-12,,999-42-5465,S99989515,X40756942X,Mr.,Claudio955,Ruelas156,,,M,white,hispanic,M,Wesley  Saint Andrew Parish  DM,890 Ortiz Flat Unit 80,Belmont,Massachusetts,Middlesex County,02138,42.427595627908346,-71.15738616003264,1367055.9200000002,6926.08
28a36dec-b4e4-90de-a7e0-5a90e7c58ef0,1985-10-16,,999-98-8440,S99937694,X71405577X,Mr.,Myles862,Grady603,,,M,white,nonhispanic,M,Boston  Massachusetts  US,717 Greenholt Forge Apt 98,Millbury,Massachusetts,Worcester County,,42.16813012669964,-71.72891574269852,938666.1100000001,3958.8799999999997
c6e58cdd-5951-072b-a9ea-758b0ed5a661,1955-03-22,1976-06-01,999-57-6820,S99991917,X60754534X,Mr.,Richie600,Murphy561,,,,white,nonhispanic,M,Chelmsford  Massachusetts  US,277 Blanda Route,Lynn,Massachusetts,Essex County,01907,42.4278175564218,-70.98424687101286,516389.71,3272.16
7b263fcb-b0a0-1240-0321-71b89bf506db,1917-12-26,2017-09-20,999-57-6657,S99984299,X14836404X,Mr.,Arron144,Turcotte120,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,1053 Hand Park Unit 21,Whitman,Massachusetts,Plymouth County,,42.111870231858376,-70.9786571044923,1471473.0200000003,35746.17
e0484221-8b5a-37a3-3914-8b515b5adffe,1960-12-09,,999-28-1558,S99961073,X35093684X,Mr.,Fredric73,Hermiston71,,,S,white,nonhispanic,M,Sturbridge  Massachusetts  US,991 Cormier Vista Apt 81,Worcester,Massachusetts,Worcester County,01602,42.292494723814954,-71.69348257514984,1590696.59,4293.84
f5aee965-3258-3215-7c47-6d67f6868206,1941-05-08,,999-39-3521,S99980769,X33904062X,Mr.,Greg949,Kemmer137,,,S,white,nonhispanic,M,Blackstone  Massachusetts  US,535 Gerhold Bay,Wellfleet,Massachusetts,Barnstable County,,41.87395700220126,-69.98167342868015,1781651.22,11973.18
504e42c3-9a2f-6978-2718-06bdd472b343,1946-10-24,,999-25-2407,S99949893,X71937876X,Mr.,Gaylord332,Gleason633,,,M,white,nonhispanic,M,Brookfield  Massachusetts  US,859 Dare Approach Apt 84,Canton,Massachusetts,Norfolk County,,42.178730708630084,-71.15584010280875,1517384.13,7493.48
1ed9a26d-0cfa-5fa1-7b70-8abb7610cce2,1951-06-19,,999-66-2424,S99975604,X71515207X,Mrs.,Sonya602,Bayer639,,Toy286,M,white,nonhispanic,F,Boston  Massachusetts  US,447 Haag Light,Lunenburg,Massachusetts,Worcester County,01462,42.580886450901154,-71.72589536590117,1418725.06,14881.689999999999
fd377004-6a39-e114-312c-fbf222f566c0,1935-12-21,2020-03-16,999-75-2509,S99935873,X10021419X,Mrs.,Verona337,Pfannerstill264,,Adams676,M,white,nonhispanic,F,South Hadley  Massachusetts  US,699 Monahan Promenade,Boston,Massachusetts,Suffolk County,,42.28665842022523,-71.13605217568286,1602802.94,299835.0200000005
10a2c506-c318-f96e-7d89-1ac05da8603e,2009-11-29,,999-75-9396,,,,Suanne858,Bode78,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,289 Jacobs Terrace,Westminster,Massachusetts,Worcester County,,42.53010525892269,-71.93655188646181,223776.88,2798.16
ba3e41d1-6f76-7caf-35c2-19264aa6dc10,1952-11-13,,999-47-1455,S99961825,X36014685X,Mr.,Edgar153,Franecki195,,,M,white,nonhispanic,M,Newton  Massachusetts  US,763 Halvorson Street Unit 6,Somerville,Massachusetts,Middlesex County,02140,42.411628411473615,-71.15875950910394,1752909.83,13867.869999999999
db928d6a-99a7-907e-d538-1610927aae0c,1963-10-23,2013-03-27,999-35-4183,S99912110,X87498940X,Mrs.,Alexia646,Schiller186,,Turcotte120,M,white,nonhispanic,F,Oxford  Massachusetts  US,152 Rogahn Bay Suite 57,Springfield,Massachusetts,Hampden County,01105,42.09101476984537,-72.54849838379965,1143212.1400000001,6862.98
a25f3539-260f-6e6e-8018-ff17ccc09769,1955-03-22,2020-03-23,999-17-2487,S99962852,X53340293X,Mr.,Rudy520,Johnson679,,,M,white,nonhispanic,M,Boston  Massachusetts  US,833 Upton Arcade,Lynn,Massachusetts,Essex County,01902,42.45888846557111,-71.02765993473255,1349523.82,6527.599999999999
f6ae5877-ab41-7dcb-9c19-26d17db96ce9,1986-11-04,,999-74-4689,S99988956,X85267293X,Mr.,Everett935,Bahringer146,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,663 King Wynd Apt 92,Boston,Massachusetts,Suffolk County,02111,42.37492280646144,-71.15109690503134,740215.51,10183.26
5ab5f95e-e33a-b39b-8b02-1e28225a127c,1994-05-02,,999-17-4311,S99981987,X36165766X,Mr.,Ernesto186,Montes106,,,,white,hispanic,M,Portsmouth  Saint John Parish  DM,355 Gutmann Skyway,Belmont,Massachusetts,Middlesex County,02472,42.41297465071287,-71.13150607380386,702280.9,2774.7999999999997
a01fed94-2c8b-0ea7-fc78-c9e25f553476,1955-03-22,,999-38-5380,S99953632,X40287105X,Mr.,Leon728,Mills423,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,982 Goyette Center,Lynn,Massachusetts,Essex County,01904,42.43528581532694,-70.8849709599581,1341215.97,8819.8
a18a60ab-ed2d-9c68-166a-e25774bcacfb,1987-02-10,,999-40-9105,S99944223,X32643147X,Mrs.,Gigi364,Fahey393,,Goyette777,M,white,nonhispanic,F,Agawam  Massachusetts  US,657 Schaefer Fork,Weymouth,Massachusetts,Norfolk County,02191,42.1452428832999,-70.9965636841335,701032.19,5766.919999999999
43665f3e-d0f2-9c2f-4578-f7110c5d646f,1973-08-24,,999-97-5493,S99921555,X84882260X,Mrs.,Talia631,Kuhn96,,Schroeder447,M,white,nonhispanic,F,Reading  Massachusetts  US,238 Frami Byway,Somerset,Massachusetts,Bristol County,,41.70771197023167,-71.16653485619847,146457.22,30705.739999999998
9f3c26c6-c16e-0181-cabe-7cfb78dd81c5,1995-01-21,,999-50-1858,S99957389,X73889760X,Mr.,Alfonso758,Villanueva621,,,,black,hispanic,M,San Juan  Puerto Rico  PR,1091 Schuppe Rue Apt 57,Revere,Massachusetts,Suffolk County,02151,42.451125676277044,-70.96584428549947,685413.27,2829.7999999999997
1a03a5e9-80c3-1c82-5d4e-9143cbab8eee,1963-10-23,,999-71-2195,S99935019,X10097825X,Mrs.,Denny560,Carroll471,,Turcotte120,M,white,nonhispanic,F,Waltham  Massachusetts  US,107 Gutkowski View,Springfield,Massachusetts,Hampden County,01151,42.09703377229237,-72.62476930487625,1238160.55,5358.48
7977301b-a579-cd66-f180-e21c7d85c71b,1935-12-21,2020-03-17,999-57-7654,S99978492,X4763728X,Mrs.,Larue605,Cummerata161,,Beahan375,M,white,nonhispanic,F,Boston  Massachusetts  US,398 Gutmann Byway,Boston,Massachusetts,Suffolk County,02199,42.36242837884633,-71.02052013599997,1619217.93,10083.289999999999
65b5a18b-76df-f7d2-26ef-0f175a7b2b29,1960-06-24,,999-68-4164,S99975954,X78750037X,Ms.,Ardella559,Hermiston71,,,S,white,nonhispanic,F,Norwood  Massachusetts  US,706 MacGyver Loaf,Northampton,Massachusetts,Hampshire County,01063,42.30360649948255,-72.65110959715038,1491191.5200000003,9919.63
373defe4-4405-f255-efd9-acda7d5f4e9d,1994-06-28,,999-17-1222,S99922078,X89299927X,Mr.,Manuel446,Pérez790,,,,black,hispanic,M,Mexico City  Mexico City  MX,375 Krajcik Wynd,East Longmeadow,Massachusetts,Hampden County,,42.03005902136887,-72.4906154735644,639256.51,4118.84
067f297c-c874-d64c-1b7e-1e633eaba945,2009-08-18,,999-82-6703,,,,Oneida64,Ankunding277,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,419 Pouros Frontage road,Boylston,Massachusetts,Worcester County,,42.35720359346478,-71.67494717642028,270731.84,2904.0
c7e0487a-f702-e5de-1648-3cf95beb6b45,1991-07-08,,999-71-9507,S99928576,X38064015X,Mr.,Ervin886,Macejkovic424,,,S,white,nonhispanic,M,Grafton  Massachusetts  US,1040 Hartmann Run,Quincy,Massachusetts,Norfolk County,02171,42.21681627146486,-70.99224417424296,607679.27,6244.239999999998
ae07a94f-7eef-6c02-abd0-f7f02fc590a1,1987-01-27,,999-41-5519,S99921459,X16027386X,Mrs.,Stacy406,Walker122,,Hane680,M,white,nonhispanic,F,Lowell  Massachusetts  US,400 Tromp Port,Malden,Massachusetts,Middlesex County,,42.448152989395496,-71.15582536482351,815571.35,4174.599999999999
24e3df0f-4243-a8ff-e257-700050296862,1956-06-30,,999-74-4553,S99945697,X8423288X,Mrs.,Shila857,Konopelski743,,Rath779,M,black,nonhispanic,F,Groton  Massachusetts  US,838 Renner Burg,Palmer,Massachusetts,Hampden County,01079,42.17479096330607,-72.3316737966612,203577.56,16216.519999999999
f825c094-54c6-847c-afbd-857cab2e5938,1983-05-14,,999-54-7793,S99964569,X4984702X,Mr.,Esteban536,Lynch190,,,M,black,nonhispanic,M,Lynn  Massachusetts  US,645 Von Estate,Boston,Massachusetts,Suffolk County,02118,42.38056476050055,-71.00334636682099,114680.39,3109.71
36885072-1578-4bb3-01b4-45f6ed8a2cea,1959-02-04,,999-75-9545,S99955727,X13129826X,Mr.,Enrique929,Ledner144,,,M,white,nonhispanic,M,Holbrook  Massachusetts  US,418 Windler Stravenue,Fairhaven,Massachusetts,Bristol County,,41.639780748870045,-70.82780484237209,1413301.17,5287.84
